GameId,Action,Strategy,Sports,Simulations,Racing,Role-playing,Adventure,Fighting,Shooter,Casual,Music/Party
5407,0,1,1,0,0,0,0,1,0,1,0
5408,1,1,1,0,0,1,0,0,1,0,0
5409,0,1,0,0,0,0,0,1,1,1,0
5410,1,1,1,0,0,1,0,0,0,0,1
5411,0,1,0,1,0,0,1,0,1,1,0
5412,1,0,1,0,0,1,0,1,0,0,1
5413,1,1,1,0,1,1,0,1,1,0,1
5414,1,1,0,1,0,0,0,0,1,0,1
5415,1,0,0,0,1,1,1,0,0,1,1
5416,1,0,0,0,1,0,1,0,1,1,1
5417,0,0,1,1,0,1,1,0,0,1,1
5418,0,0,0,1,0,1,1,1,1,0,1
5419,0,1,0,1,1,1,0,0,1,0,0
5420,1,0,0,1,1,1,0,1,1,0,1
5421,0,0,0,0,1,1,1,1,0,1,1
5422,1,0,1,1,1,1,0,1,0,1,1
5423,1,1,1,1,0,1,1,0,0,1,0
5424,1,0,0,0,1,0,1,1,0,1,0
5425,1,0,0,0,0,0,0,1,0,0,1
5426,1,0,0,1,0,1,0,1,1,1,0
5427,0,0,0,0,0,0,1,1,1,1,1
5428,0,0,0,1,1,0,1,0,0,1,1
5429,1,1,0,1,0,0,1,0,1,1,1
5430,0,1,0,1,1,1,0,1,0,1,0
5431,1,1,1,0,0,0,0,1,1,1,0
5432,1,0,0,1,1,1,1,1,1,1,0
5433,1,0,0,1,1,0,1,1,0,0,1
5434,0,1,1,1,0,0,1,1,1,1,1
5435,0,1,0,1,0,1,0,1,0,0,0
5436,0,1,1,0,1,0,0,0,0,0,1
5437,0,0,0,0,0,1,0,0,0,1,1
5438,0,1,0,0,0,1,1,0,0,0,1
5439,1,0,1,0,0,1,0,0,1,0,1
5440,0,0,0,1,0,0,0,0,0,0,0
5441,0,0,1,1,0,0,1,1,1,0,1
5442,0,1,0,0,0,1,1,1,0,0,1
5443,0,1,1,0,1,0,0,1,1,1,1
5444,0,0,0,0,1,0,1,0,0,0,0
5445,0,1,0,0,1,0,1,0,0,0,1
5446,1,1,1,0,0,1,0,0,1,0,0
5447,1,0,1,1,1,0,0,1,0,0,1
5448,0,0,1,0,1,1,0,1,1,0,1
5449,1,0,0,0,0,1,1,1,1,0,0
5450,1,1,1,1,0,0,0,1,0,1,1
5451,1,0,0,1,1,0,0,1,1,1,0
5452,1,1,1,1,0,1,0,0,0,1,1
5453,1,0,1,1,1,0,0,1,1,0,0
5454,0,0,1,1,0,1,1,0,1,1,0
5455,1,1,0,1,0,1,0,0,1,0,0
5456,0,0,0,1,0,1,1,1,0,0,0
5457,1,1,1,0,1,0,1,1,0,0,1
5458,0,1,0,0,0,1,0,0,1,1,1
5459,1,1,1,0,0,0,0,0,0,1,1
5460,0,0,1,1,1,1,1,0,0,0,1
5461,1,1,1,1,1,0,0,0,0,0,0
5462,0,1,0,0,0,1,0,1,1,1,0
5463,0,1,1,0,0,0,0,0,1,0,0
5464,0,0,0,0,1,1,0,1,1,0,0
5465,0,0,0,1,0,0,1,0,0,0,1
5466,1,0,1,0,1,1,1,1,1,1,1
5467,0,1,0,0,1,1,0,1,0,1,1
5468,1,0,0,0,1,0,0,0,1,0,0
5469,1,1,0,0,0,0,0,1,0,1,0
5470,0,0,0,0,0,1,1,1,1,1,0
5471,1,1,0,0,0,0,0,1,1,1,1
5472,1,0,0,0,0,1,0,0,0,1,0
5473,1,0,0,1,0,0,0,1,1,1,0
5474,1,1,0,0,0,1,0,0,0,1,1
5475,1,0,0,1,1,0,1,0,1,0,0
5476,0,0,1,1,1,0,0,1,0,0,0
5477,1,0,0,0,1,1,0,1,0,0,0
5478,0,0,1,1,0,1,0,0,0,1,1
5479,0,1,1,1,1,0,1,1,0,0,0
5480,1,1,0,1,1,0,0,1,0,1,0
5481,1,1,1,0,0,1,1,0,1,1,0
5482,1,1,0,1,1,1,1,1,1,1,0
5483,0,1,0,1,0,1,1,1,1,0,1
5484,1,1,1,1,1,0,1,0,0,0,0
5485,1,1,0,0,0,1,0,1,0,0,0
5486,0,0,1,0,0,0,0,1,1,0,1
5487,0,1,1,1,0,1,0,1,1,1,0
5488,1,0,1,1,0,0,1,0,0,0,0
5489,1,1,0,1,1,1,0,0,1,1,1
5490,0,1,0,1,1,1,0,0,1,1,1
5491,0,0,1,0,1,0,1,1,1,0,1
5492,0,1,1,1,1,1,1,1,1,1,1
5493,0,1,1,0,1,0,1,1,1,1,0
5494,0,0,0,1,0,0,1,1,1,1,0
5495,1,0,0,0,1,0,1,1,0,1,1
5496,1,1,0,0,1,0,0,1,1,0,0
5497,1,1,1,1,0,1,0,0,0,1,1
5498,0,1,0,0,0,1,1,1,1,1,1
5499,1,1,0,0,1,1,1,1,1,0,1
5500,0,1,0,1,0,0,0,0,1,1,0
5501,0,0,0,0,1,0,1,0,1,0,0
5502,1,1,0,1,0,1,1,1,0,0,0
5503,0,0,0,1,1,0,1,0,1,0,1
5504,0,1,1,0,1,1,1,0,1,1,0
5505,1,1,0,1,1,0,0,1,0,1,1
5506,0,1,0,1,0,0,0,0,0,0,0
5507,1,0,0,1,0,0,0,1,0,0,1
5508,1,0,1,1,0,0,1,0,0,1,1
5509,0,1,0,1,0,0,0,1,0,0,1
5510,0,1,1,0,1,0,0,0,0,0,0
5511,0,1,1,0,1,1,1,1,0,0,1
5512,0,0,0,1,0,0,0,0,1,1,1
5513,0,0,1,0,0,0,1,0,1,1,0
5514,0,0,1,1,1,1,0,0,1,0,0
5515,1,1,0,0,0,1,1,0,0,0,0
5516,1,1,1,0,0,1,1,1,0,0,1
5517,1,1,1,0,1,0,0,1,1,1,1
5518,1,1,0,0,1,0,1,0,1,1,0
5519,1,0,1,0,1,1,1,0,0,0,1
5520,1,1,1,0,0,1,0,0,0,1,0
5521,1,1,1,0,0,1,1,1,0,0,0
5522,1,1,0,1,1,0,1,0,1,1,1
5523,1,0,0,0,1,0,1,1,1,0,1
5524,1,1,1,0,1,1,0,0,0,0,0
5525,0,1,0,0,0,0,0,0,0,0,1
5526,0,0,1,0,0,1,1,0,1,0,0
5527,0,1,1,1,0,0,1,0,0,0,0
5528,1,0,1,1,0,0,0,1,1,0,1
5529,1,0,0,1,1,1,0,1,0,1,1
5530,0,0,1,0,1,1,0,0,1,0,0
5531,0,1,1,1,1,1,1,1,0,1,1
5532,0,1,0,1,1,0,0,1,1,1,1
5533,1,0,0,0,1,0,0,0,1,0,0
5534,0,1,1,1,0,1,0,1,1,0,1
5535,0,1,0,1,0,1,1,0,0,1,0
5536,0,1,1,1,0,1,1,0,0,0,0
5537,1,0,1,0,0,1,0,0,0,1,0
5538,1,1,1,0,1,1,1,1,0,1,1
5539,0,0,0,0,0,0,1,0,1,1,0
5540,1,0,0,0,0,1,0,0,0,0,0
5541,1,0,0,1,0,1,0,1,1,0,1
5542,0,1,0,1,1,0,1,1,1,0,1
5543,0,1,1,1,0,0,0,0,0,1,1
5544,1,0,0,1,1,0,0,1,1,1,0
5545,0,1,1,1,0,1,0,1,0,1,0
5546,1,1,1,1,0,0,0,0,0,0,0
5547,0,0,1,0,0,1,0,0,0,1,0
5548,1,1,1,0,0,0,1,1,1,1,1
5549,1,1,0,0,1,1,1,1,0,0,0
5550,0,1,0,0,1,0,1,1,0,1,0
5551,1,1,0,0,0,1,1,0,0,1,0
5552,1,1,0,0,1,1,0,0,0,1,1
5553,0,1,0,1,1,0,0,0,0,1,0
5554,0,0,1,1,1,1,1,0,1,1,1
5555,1,1,1,1,1,1,0,1,1,1,1
5556,0,1,1,1,1,0,0,0,0,0,1
5557,1,1,0,1,0,0,0,0,1,1,0
5558,0,0,1,1,0,1,0,1,0,1,1
5559,0,1,1,1,0,1,0,1,1,1,1
5560,0,1,1,0,0,0,1,1,0,1,1
5561,1,1,0,0,1,1,0,1,1,1,1
5562,0,1,1,0,1,1,0,0,1,1,1
5563,0,1,0,1,1,0,0,0,1,0,1
5564,0,0,1,1,0,0,1,0,0,0,1
5565,1,0,0,0,1,1,1,0,0,1,0
5566,1,0,1,1,1,1,1,0,0,1,1
5567,0,1,0,1,1,1,1,1,1,0,0
5568,1,1,0,0,1,0,0,1,1,1,0
5569,1,0,0,0,1,0,0,1,1,1,1
5570,0,0,1,0,1,1,1,1,1,0,0
5571,1,1,0,1,0,1,0,0,1,1,0
5572,0,0,0,0,1,0,0,1,0,0,1
5573,1,0,0,0,1,1,0,1,1,0,0
5574,0,0,1,0,1,0,1,1,0,1,1
5575,1,1,1,1,1,0,1,1,0,0,1
5576,1,1,0,0,1,0,1,1,1,0,1
5577,0,1,1,1,1,0,1,0,1,1,1
5578,0,0,0,0,0,1,0,0,1,0,0
5579,1,1,1,0,0,0,0,1,1,1,0
5580,0,1,1,1,1,1,1,1,0,1,0
5581,1,1,0,0,1,1,1,0,0,1,0
5582,0,1,0,1,1,1,1,0,1,0,0
5583,0,0,1,1,1,0,0,1,1,1,0
5584,0,1,0,1,0,0,0,1,1,1,1
5585,0,1,1,1,0,1,1,0,0,1,0
5586,0,0,1,0,1,0,0,1,0,0,0
5587,1,1,0,1,0,1,0,1,1,0,1
5588,0,1,0,1,1,1,1,0,1,1,0
5589,0,1,0,1,0,1,1,0,1,1,1
5590,1,0,0,0,1,0,0,1,1,1,1
5591,0,1,1,0,1,0,1,1,1,1,1
5592,1,0,0,0,1,0,1,1,1,0,1
5593,0,0,1,1,1,0,0,0,1,1,0
5594,1,0,0,1,0,0,0,1,0,1,0
5595,1,0,1,0,0,0,1,1,1,1,1
5596,0,0,1,1,1,1,1,0,0,1,1
5597,1,0,0,0,1,0,0,0,1,0,1
5598,0,0,0,1,1,1,1,0,0,0,0
5599,0,0,1,0,0,0,0,1,0,1,1
5600,0,1,1,0,0,1,1,1,1,0,0
5601,1,1,0,1,1,1,1,1,1,1,0
5602,1,0,1,1,1,1,0,0,0,0,1
5603,1,0,1,0,1,1,1,0,0,0,0
5604,1,1,0,1,1,1,1,1,0,0,1
5605,1,1,1,1,1,1,0,1,1,1,0
5606,1,1,1,0,0,0,1,0,0,1,1
5607,0,0,0,1,1,0,1,0,1,0,0
5608,1,0,0,1,1,1,0,0,0,1,0
5609,1,1,0,1,0,0,0,0,1,1,0
5610,0,1,1,1,1,0,1,0,0,0,1
5611,1,0,0,0,1,0,1,1,0,0,1
5612,0,1,1,0,1,0,1,0,1,0,1
5613,0,1,0,0,1,1,1,1,1,0,0
5614,1,1,1,0,1,1,1,1,0,0,0
5615,0,1,1,0,1,1,0,1,1,1,1
5616,1,0,1,0,0,0,1,0,0,0,1
5617,1,0,1,1,1,0,0,0,0,0,0
5618,0,1,1,1,1,0,0,0,0,0,0
5619,1,0,0,1,0,1,1,1,0,0,0
5620,1,1,0,0,1,0,0,1,1,1,0
5621,1,0,0,0,0,1,0,0,1,1,0
5622,1,0,1,1,1,0,0,1,1,0,1
5623,0,0,0,0,1,1,1,1,1,0,1
5624,1,1,0,0,1,1,1,1,0,1,1
5625,0,0,1,1,0,0,1,0,0,0,0
5626,1,1,1,0,0,1,0,1,1,0,1
5627,1,0,1,0,1,1,0,1,1,0,1
5628,1,0,0,0,0,0,0,0,1,1,0
5629,1,0,1,1,1,1,0,0,0,0,0
5630,1,1,0,0,0,1,0,1,0,1,0
5631,0,1,0,0,0,1,0,0,1,0,0
5632,0,0,0,0,0,0,0,0,0,0,1
5633,1,0,1,0,0,1,1,1,0,0,1
5634,1,0,1,0,0,1,1,0,0,1,0
5635,1,0,0,0,0,0,0,1,0,1,1
5636,1,0,1,0,1,0,0,1,0,0,0
5637,1,0,1,1,1,0,0,0,1,0,0
5638,1,1,0,0,1,0,0,1,1,0,1
5639,0,0,0,1,0,0,1,1,1,0,1
5640,0,1,0,1,0,1,1,1,1,1,0
5641,1,0,0,0,0,0,0,1,1,0,1
5642,0,1,1,1,1,1,0,0,0,1,1
5643,1,1,0,0,1,0,0,1,0,1,1
5644,1,0,1,0,1,1,1,0,0,0,0
5645,0,1,1,1,1,0,1,1,0,1,0
5646,0,0,1,0,1,1,1,0,1,1,0
5647,1,0,0,0,0,0,0,1,0,1,1
5648,0,1,0,0,0,0,0,1,0,1,0
5649,0,1,1,1,0,1,1,1,1,0,1
5650,1,0,0,0,1,0,0,0,1,1,0
5651,0,0,0,1,0,1,1,0,0,0,1
5652,0,1,1,0,1,0,0,0,1,0,0
5653,0,0,1,0,0,1,0,1,0,1,0
5654,1,1,1,1,1,1,1,1,1,0,1
5655,0,0,0,1,1,0,0,0,0,1,0
5656,1,0,1,1,1,0,0,1,0,1,0
5657,0,1,1,1,0,1,1,1,1,1,1
5658,0,0,0,1,1,0,1,0,1,1,0
5659,0,0,0,0,1,1,1,1,1,0,1
5660,0,0,1,0,1,0,0,1,0,1,0
5661,0,1,1,0,1,0,1,0,0,1,1
5662,1,0,1,1,1,1,0,0,0,0,1
5663,1,1,1,1,1,1,0,0,1,0,1
5664,0,0,1,1,1,1,0,1,1,1,1
5665,1,1,1,0,1,0,1,0,0,1,0
5666,1,1,1,0,0,0,1,0,1,0,0
5667,1,0,1,1,1,1,0,0,0,0,0
5668,1,1,1,1,1,1,0,1,1,0,0
5669,0,0,0,1,0,1,1,0,0,1,0
5670,1,1,1,0,0,0,1,1,1,0,0
5671,0,1,1,1,1,0,1,1,1,1,1
5672,1,0,0,1,1,0,1,1,1,1,1
5673,0,0,1,1,1,1,1,1,1,0,1
5674,1,1,1,0,1,0,0,0,1,0,1
5675,1,1,0,0,0,1,1,0,1,0,1
5676,0,0,1,0,0,1,0,0,1,0,1
5677,0,1,0,1,1,1,1,0,1,0,0
5678,1,0,0,1,0,0,0,1,1,1,1
5679,0,1,0,1,0,1,1,1,1,0,1
5680,1,1,0,1,0,0,1,0,0,0,1
5681,1,1,1,0,1,1,0,0,0,1,1
5682,0,1,0,0,0,1,1,1,1,1,0
5683,1,1,1,1,1,1,0,1,0,0,0
5684,1,1,1,0,0,1,1,1,1,0,0
5685,1,1,1,1,0,1,1,1,0,1,1
5686,0,0,1,1,1,0,0,1,0,0,0
5687,0,1,0,0,0,0,1,1,1,1,1
5688,0,1,1,0,1,1,0,1,1,1,1
5689,1,0,1,0,1,0,1,0,1,1,1
5690,0,1,1,0,0,0,0,0,0,1,1
5691,1,1,0,0,1,0,0,1,1,0,1
5692,0,0,1,0,1,0,0,1,1,1,0
5693,0,1,0,1,1,1,1,0,1,0,1
5694,0,1,0,0,0,0,0,0,1,1,1
5695,1,1,1,1,1,0,1,0,1,1,1
5696,1,0,1,1,0,1,0,1,1,0,0
5697,1,0,1,1,0,1,0,0,1,0,1
5698,1,1,1,1,0,1,1,0,0,0,0
5699,0,0,0,1,0,0,0,0,1,1,1
5700,0,0,0,0,1,1,0,1,0,0,1
5701,0,0,1,0,1,0,1,0,1,0,0
5702,1,0,0,0,1,0,1,1,0,1,0
5703,0,0,0,0,0,1,0,1,0,0,0
5704,1,1,1,0,0,1,0,1,0,0,0
5705,0,0,0,1,0,1,1,1,0,1,0
5706,0,0,0,1,1,1,1,0,1,1,1
5707,1,0,1,0,0,0,0,1,0,0,0
5708,1,1,0,0,1,1,0,0,1,0,1
5709,0,0,1,0,1,0,1,1,1,0,0
5710,0,1,1,0,0,1,1,1,0,0,1
5711,1,1,0,0,1,1,1,0,0,1,0
5712,0,0,0,1,0,0,1,1,0,1,1
5713,1,0,1,1,1,0,0,0,1,1,0
5714,0,1,0,1,1,1,1,1,1,1,1
5715,1,0,0,0,0,0,0,0,0,0,0
5716,1,1,1,1,1,0,1,1,1,1,1
5717,1,0,0,0,1,0,0,1,0,0,1
5718,1,0,1,1,0,1,1,0,0,0,1
5719,1,0,1,0,1,1,0,1,0,0,0
5720,0,0,1,1,1,1,1,1,1,1,0
5721,0,0,1,0,0,0,1,1,1,1,0
5722,0,0,1,0,0,0,1,0,0,1,0
5723,1,1,1,1,0,1,0,1,1,0,1
5724,0,0,1,0,1,0,1,1,0,1,1
5725,1,0,1,0,0,1,0,1,0,1,0
5726,1,0,1,0,1,0,1,0,1,1,1
5727,1,1,0,0,1,0,1,1,1,1,1
5728,1,0,0,1,1,1,0,0,1,1,1
5729,1,0,1,0,0,0,1,1,1,0,1
5730,1,1,1,0,1,0,0,0,0,0,1
5731,1,1,1,0,1,1,1,0,1,1,0
5732,1,1,0,0,0,0,1,0,0,1,1
5733,1,0,1,1,1,0,0,0,1,0,0
5734,1,0,1,0,0,0,1,0,1,0,1
5735,0,1,0,0,1,0,1,1,1,1,1
5736,0,0,0,0,1,0,0,1,0,0,1
5737,0,0,0,0,0,1,0,1,1,0,1
5738,0,0,1,1,1,1,1,0,0,1,0
5739,1,1,0,1,1,1,1,1,1,0,0
5740,0,1,0,0,0,1,0,1,1,1,1
5741,1,0,1,0,0,0,1,0,1,0,1
5742,1,0,0,1,1,1,0,0,0,1,1
5743,1,0,0,0,1,1,1,0,1,1,1
5744,0,0,0,1,0,1,1,1,0,1,0
5745,0,0,1,1,1,1,0,0,0,1,0
5746,1,0,1,0,0,1,0,0,1,0,1
5747,1,0,1,0,0,0,1,0,0,1,1
5748,1,0,1,0,0,1,1,0,0,0,0
5749,1,0,0,0,1,0,1,1,1,0,0
5750,1,0,1,0,0,0,1,0,1,1,0
5751,1,1,1,1,1,1,1,1,1,1,1
5752,0,0,0,1,1,1,1,0,1,1,0
5753,0,1,0,0,0,1,0,1,1,0,1
5754,1,1,1,0,0,0,1,1,1,1,0
5755,1,0,1,1,1,0,1,1,0,0,0
5756,0,0,0,1,0,0,1,0,0,0,0
5757,0,0,0,1,0,0,0,0,1,1,0
5758,0,1,0,0,1,1,0,1,0,1,1
5759,0,1,1,1,0,0,1,0,1,1,0
5760,1,1,1,0,0,1,1,1,1,0,0
5761,0,1,0,1,1,1,1,0,0,0,1
5762,0,1,0,0,0,0,1,1,1,0,1
5763,1,1,1,0,0,0,0,1,1,1,1
5764,0,1,0,0,1,1,0,1,0,1,1
5765,1,0,0,0,0,1,1,1,1,0,0
5766,0,0,0,0,0,1,1,0,1,0,1
5767,0,0,0,0,0,0,0,0,1,1,1
5768,0,0,1,0,1,1,0,0,0,0,0
5769,0,0,0,1,1,0,0,0,0,1,0
5770,1,0,0,1,1,0,0,1,0,0,0
5771,0,1,0,0,0,0,1,1,1,0,1
5772,1,1,1,0,0,1,1,1,1,0,1
5773,1,1,1,0,0,1,0,1,1,0,0
5774,0,0,1,1,0,0,1,1,0,1,1
5775,0,1,0,0,1,0,1,0,0,0,1
5776,1,0,0,0,0,1,0,1,1,1,1
5777,1,0,0,0,0,0,1,0,0,0,0
5778,1,0,1,0,1,0,1,0,0,1,1
5779,1,1,0,0,1,1,1,0,0,0,0
5780,0,0,1,0,0,1,0,1,0,1,1
5781,1,1,1,1,1,0,1,0,1,1,1
5782,0,1,0,1,1,0,1,0,0,1,0
5783,1,1,0,0,1,0,1,0,1,0,0
5784,0,1,1,1,0,1,0,0,0,1,1
5785,0,1,1,0,0,0,0,1,1,1,1
5786,0,1,0,1,1,0,1,1,0,1,0
5787,1,1,1,0,1,0,1,1,1,1,0
5788,1,0,1,0,0,1,0,1,0,1,0
5789,0,1,0,0,1,1,1,0,1,1,1
5790,0,1,1,1,1,1,0,0,0,1,1
5791,0,1,1,1,1,1,1,1,1,1,1
5792,0,1,1,0,0,1,0,0,1,1,1
5793,0,0,1,1,1,1,1,0,1,1,0
5794,0,0,1,0,0,0,0,1,0,1,1
5795,0,1,0,1,0,0,0,0,1,1,1
5796,0,1,1,1,0,0,1,1,0,1,1
5797,0,0,1,0,1,0,1,0,1,0,0
5798,1,1,1,1,0,0,1,1,0,0,0
5799,0,0,0,1,0,0,1,0,1,0,1
5800,0,1,0,0,1,0,0,1,0,1,1
5801,0,1,1,1,1,0,0,0,0,0,0
5802,0,1,0,1,1,1,1,1,0,1,0
5803,1,0,1,0,0,0,1,1,0,1,0
5804,1,1,0,1,1,1,0,1,1,1,1
5805,0,1,1,1,1,1,0,1,1,1,0
5806,0,1,1,0,1,1,0,1,1,0,1
5807,1,0,1,1,1,0,0,1,0,0,1
5808,1,1,1,0,1,1,0,0,1,1,1
5809,1,0,1,0,0,0,1,0,0,0,1
5810,0,0,1,0,1,0,1,0,1,1,1
5811,1,1,0,1,1,0,1,1,1,1,0
5812,0,0,0,1,1,1,0,0,0,1,1
5813,0,1,1,0,1,1,1,1,0,0,0
5814,0,0,1,1,1,1,0,0,1,1,0
5815,1,1,0,0,0,0,1,0,1,1,0
5816,1,0,0,1,1,0,1,1,1,0,1
5817,1,0,1,0,0,1,1,0,0,1,0
5818,0,1,1,1,1,1,0,0,0,1,0
5819,0,0,0,0,0,1,0,0,1,0,1
5820,1,0,1,1,1,1,0,1,0,0,0
5821,1,0,0,1,0,1,1,0,0,0,1
5822,1,0,0,1,1,0,0,0,0,1,1
5823,0,1,1,0,0,0,0,0,1,1,0
5824,1,0,1,1,0,1,0,0,1,0,0
5825,0,0,0,0,0,0,1,1,1,1,1
5826,1,0,0,0,1,0,0,1,1,1,0
5827,1,1,1,1,1,0,1,0,1,0,1
5828,1,0,1,1,1,0,1,1,1,1,1
5829,0,0,1,1,0,0,0,0,0,1,1
5830,1,1,0,0,0,1,1,1,0,0,0
5831,1,1,0,1,0,1,1,1,0,0,1
5832,0,0,0,0,1,0,1,1,1,0,0
5833,1,0,1,0,1,1,1,1,1,0,1
5834,0,1,1,1,1,1,0,0,0,1,1
5835,1,0,1,0,1,0,1,1,1,0,0
5836,1,1,1,1,0,1,1,0,1,0,1
5837,0,1,1,1,1,0,0,1,1,1,0
5838,0,1,0,1,0,0,0,1,1,1,1
5839,0,1,0,0,0,0,1,0,0,1,1
5840,0,0,1,0,1,0,0,1,1,1,1
5841,1,1,1,1,1,0,0,1,1,1,1
5842,0,0,1,0,1,0,1,0,0,0,0
5843,1,1,1,0,0,0,1,0,0,1,1
5844,0,0,0,0,0,0,0,1,1,0,0
5845,0,0,0,1,0,0,1,0,1,0,0
5846,1,1,0,0,0,0,0,1,1,1,1
5847,1,0,0,0,0,0,1,1,0,0,0
5848,1,1,0,0,1,0,0,1,1,0,0
5849,1,0,1,0,0,1,1,0,0,1,1
5850,0,1,0,1,0,0,0,0,0,1,1
5851,0,1,1,1,1,1,1,0,0,0,0
5852,0,1,1,1,1,0,1,1,1,0,1
5853,1,0,1,0,0,1,0,0,1,1,1
5854,0,0,0,1,1,0,1,0,0,0,1
5855,0,0,1,1,0,0,0,1,1,0,1
5856,0,1,1,1,1,1,1,0,1,0,1
5857,1,0,0,1,0,1,1,0,0,0,0
5858,1,1,1,1,0,1,0,0,0,1,1
5859,1,1,0,1,1,1,0,0,1,0,0
5860,0,1,0,1,0,1,1,1,0,1,0
5861,0,1,0,1,0,1,0,1,1,1,0
5862,0,1,1,1,1,1,0,0,1,0,1
5863,1,1,1,0,1,0,0,0,1,1,1
5864,1,0,1,0,0,1,0,1,1,0,1
5865,1,0,0,1,1,0,0,0,0,0,1
5866,1,0,1,1,1,0,0,1,0,0,0
5867,1,0,0,1,1,1,0,0,0,0,1
5868,1,1,0,1,1,1,1,0,1,1,1
5869,1,1,1,1,0,1,0,0,1,0,1
5870,1,0,0,0,0,0,0,0,1,0,1
5871,1,0,1,0,1,1,1,1,1,0,0
5872,0,0,1,0,1,1,1,0,1,1,1
5873,1,0,0,0,1,0,1,0,0,0,1
5874,1,1,0,0,1,0,1,0,0,0,0
5875,0,0,0,0,1,0,0,0,1,1,1
5876,0,1,1,1,1,1,1,0,0,0,1
5877,1,0,0,0,0,0,1,1,1,1,1
5878,0,0,0,0,1,0,1,0,0,1,1
5879,1,1,0,0,0,0,0,0,0,0,0
5880,1,0,1,1,0,1,1,0,1,0,0
5881,1,1,1,1,0,0,0,1,1,0,1
5882,0,1,0,1,1,0,0,1,1,1,1
5883,0,0,0,1,1,0,0,0,0,1,0
5884,1,1,0,0,0,0,0,0,1,1,0
5885,1,0,1,1,1,0,1,0,1,1,0
5886,1,1,0,0,1,1,1,1,0,1,1
5887,0,1,0,0,0,1,1,1,1,1,0
5888,0,0,0,0,0,1,1,1,0,0,1
5889,0,1,0,0,0,1,1,1,1,1,1
5890,0,0,0,1,1,1,1,0,1,0,1
5891,0,0,1,0,0,1,1,0,0,0,0
5892,0,0,1,1,1,1,1,0,0,1,1
5893,0,1,0,0,0,0,0,1,1,0,0
5894,1,1,1,0,1,0,1,0,0,0,1
5895,1,1,0,0,1,1,1,1,1,1,0
5896,1,1,0,1,1,1,1,1,1,0,0
5897,0,0,0,1,0,1,0,0,1,0,0
5898,1,0,1,1,0,1,1,1,1,1,1
5899,0,1,1,0,0,1,0,1,0,1,1
5900,1,0,1,0,0,0,0,0,1,0,1
5901,1,1,1,0,1,1,0,1,1,0,0
5902,1,0,0,0,1,0,0,0,0,0,1
5903,1,1,0,1,0,1,0,1,1,1,1
5904,0,1,0,0,0,1,1,0,0,1,0
5905,0,0,1,0,1,0,1,1,0,0,1
5906,0,0,1,0,0,0,0,1,1,0,0
5907,0,1,0,0,0,0,1,1,0,0,0
5908,0,1,0,0,0,0,0,0,1,0,1
5909,0,0,0,0,1,1,0,1,0,0,0
5910,0,0,0,0,0,0,0,0,0,1,1
5911,0,0,1,0,0,0,1,0,0,1,0
5912,0,1,0,1,0,0,0,0,1,1,0
5913,0,0,0,1,0,0,1,0,0,0,1
5914,0,0,1,1,0,0,1,1,1,0,1
5915,0,1,0,1,0,1,1,1,0,1,0
5916,0,0,1,0,1,0,0,0,1,0,0
5917,0,1,1,0,0,0,1,0,0,1,1
5918,1,0,0,0,0,0,0,0,1,1,1
5919,1,0,0,0,0,1,1,1,0,0,1
5920,0,1,0,0,1,0,1,0,1,0,1
5921,0,1,0,0,0,1,0,0,1,1,1
5922,1,1,0,0,1,0,0,0,1,0,0
5923,0,1,1,1,0,0,1,0,0,0,1
5924,1,0,1,0,1,0,0,1,0,1,1
5925,0,0,1,0,1,1,0,0,1,0,0
5926,1,0,1,0,1,1,0,1,1,1,0
5927,0,0,1,0,1,1,1,1,1,1,0
5928,1,1,1,1,0,1,0,0,1,1,0
5929,0,1,0,1,1,1,1,1,0,0,1
5930,0,1,0,1,0,1,0,1,0,0,1
5931,1,1,1,1,1,0,0,1,0,1,1
5932,1,1,1,0,0,1,0,0,0,1,0
5933,1,1,0,0,0,0,0,0,1,0,1
5934,1,1,1,1,1,0,1,0,1,1,1
5935,0,1,0,0,1,0,0,1,0,1,1
5936,1,1,0,1,1,0,1,1,1,0,1
5937,1,1,1,0,1,0,0,0,0,0,1
5938,0,0,1,1,1,1,0,1,1,1,0
5939,0,1,1,1,0,0,1,0,0,1,0
5940,1,1,1,1,1,1,1,1,1,1,1
5941,0,0,0,1,0,0,0,0,0,1,0
5942,0,1,1,1,1,1,0,1,1,0,0
5943,1,1,1,1,0,0,0,1,0,1,1
5944,1,0,0,0,0,1,1,1,0,0,1
5945,0,1,1,1,1,1,1,0,1,0,0
5946,1,1,1,0,1,0,0,0,1,0,0
5947,1,1,1,0,0,1,0,0,1,1,0
5948,0,1,0,1,1,1,1,0,1,1,0
5949,1,1,1,0,1,0,0,1,0,1,0
5950,0,0,1,1,0,1,0,1,1,0,1
5951,0,1,0,1,1,1,1,1,0,1,0
5952,1,1,0,1,1,1,1,1,0,1,1
5953,1,1,1,1,0,1,0,1,1,0,0
5954,1,1,0,1,0,0,1,0,1,1,0
5955,0,0,1,1,0,1,1,1,1,1,1
5956,0,0,0,0,0,1,0,1,0,1,0
5957,1,0,0,1,1,1,0,1,0,1,0
5958,1,1,1,0,0,1,0,0,0,0,1
5959,1,1,1,1,1,1,1,0,1,0,1
5960,1,1,0,0,1,0,0,1,0,0,0
5961,0,1,0,0,1,0,1,1,1,0,1
5962,1,1,1,1,0,0,0,1,0,0,0
5963,1,1,0,0,0,0,1,0,1,1,0
